SMILES,Complexity,Ered_ag,syba_score
COCCc1c2c(c(C)c3nsnc13)C1CCC2CC1,5,-2.45,17.583738204170068
CCNc1ccc(CCOC)c2nsnc12,5,-2.47,39.29493514222061
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,-2.44,8.23702078755701
CCCCc1ccc2nsnc2c1C,4,-2.32,40.82906747844115
COc1c2c(cc3nsnc13)OCC(C)O2,4,-2.35,-10.783069330110445
CCc1ccc(NC(C)CC)c2nsnc12,4,-2.39,44.965735143960124
CCCOc1c2c(c(C)c3nsnc13)OCC(C)O2,6,-2.36,-4.435335982105428
CCCCN(CC)c1c2c(cc3nsnc13)C1CCC2C1,3,-2.45,9.402910562421528
COc1c2c(cc3nsnc13)C1CCC2C1,2,-2.36,-7.850062344250519
CCOCCNc1c2c(c(C)c3nsnc13)C1CCC2C1,5,-2.56,20.76632671637806
CCCCNc1cc2c(c3nsnc13)CCC2,4,-2.42,34.80267202447292
C/C([O-])=[N+]1/CCC(C)c2ccc3nsnc3c21,3,-2.09,13.0799528267065
CCCc1c(C(C)C)ccc2nsnc12,4,-2.24,41.24839957876668
CCN1CCN(CCOC)c2cc3nsnc3cc21,5,-2.66,32.20134727338355
CCCc1c2c(cc3nsnc13)N(C)CN2C,6,-2.72,4.823958069520527
CCOc1cc(OC)c2nsnc2c1CC,6,-2.37,28.43239670591212
CCOc1c2c(cc3nsnc13)OC(C)CO2,4,-2.29,-9.26715772089178
C/C([O-])=[NH+]\c1cc2c(c3nsnc13)CC(C)O2,4,-2.14,-10.342879029874155
CNc1c2c(c(NCCOC)c3nsnc13)C1CCC2CC1,5,-2.47,23.77786391363228
CCN(C)CCOc1c2c(cc3nsnc13)C1CCC2CC1,4,-2.25,9.424799237108676
CN(C)c1c2c(cc3nsnc13)N(C)CC2,6,-2.55,11.730403983812845
COc1ccc(N(C)C)c2nsnc12,5,-2.42,32.96315560218957
CC/C([O-])=[NH+]\c1cc(OC)cc2nsnc12,4,-2.15,22.806062448546417
CCN(c1c2c(c(C)c3nsnc13)C1CCC2CC1)C(C)C,5,-2.51,17.141068325976306
Cc1cc2c(c3nsnc13)CC(C)C2,4,-2.29,7.599393303328416
CCCc1c2c(cc3nsnc13)C1CCC2C1,2,-2.43,-3.2415771558157114
CCOc1ccc2nsnc2c1/[NH+]=C(\C)[O-],4,-2.14,31.21121332892556
CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.2,2.3140959704642694
COc1c(C)c(CC(C)C)cc2nsnc12,6,-2.27,25.9280345056358
CNc1ccc(/[N+](C)=C(\C)[O-])c2nsnc12,5,-2.21,22.631562843076804
Cc1c2c(c3nsnc3c1C)C(C)C(C)O2,6,-2.35,-10.751573463860849
CCN(C)c1cccc2nsnc12,3,-2.19,45.76630697573875
CCOc1c(C)cc(OC)c2nsnc12,6,-2.45,30.34983328888035
CC(C)COc1cc2nsnc2c2c1OCC2,4,-2.48,16.460982995560105
CC1Cc2c3c(c4nsnc4c2C1)CCC3,4,-2.37,2.7580963155966622
CCNc1cc2c(c3nsnc13)CCC2C,4,-2.42,1.1933777034784734
COc1c(C)c(N(C)C)cc2nsnc12,7,-2.32,24.8589120331844
CCOc1c(C)c(OC)c(C)c2nsnc12,8,-2.29,18.82673313056642
CCc1c(OC)c(OC)c2nsnc2c1C,8,-2.28,20.973124475842166
CCCOc1c(CC)ccc2nsnc12,4,-2.22,42.680178178183496
CCc1c2c(c3nsnc3c1C)CC(C)C2,6,-2.36,6.669956921818019
Cc1cc2c(c3nsnc13)CCO2,4,-2.31,4.885484530028204
CCCc1cc2nsnc2c2c1CCCO2,4,-2.38,13.509965513245236
CCNc1c2c(c(NC)c3nsnc13)N(C)CCN2C,8,-2.52,6.521295581203876
CCN(C)c1cc2c(c3nsnc13)NCC2,5,-2.4,1.166197842251067
Cc1ccc2nsnc2c1N(C)CC(C)C,5,-2.27,45.42434244701393
COc1c2c(cc3nsnc13)N(C)CC2C,5,-2.49,-3.4233235187934685
CCCCN1CCCc2cc3nsnc3cc21,3,-2.34,46.39775536853573
CCC1COc2c(cc(C)c3nsnc23)O1,4,-2.38,1.9785939991135826
CNc1c2c(c(OC)c3nsnc13)CCO2,6,-2.4,5.142873178905877
CCc1c2c(cc3nsnc13)OCCN2CC,4,-2.44,11.901065665014878
CCOc1c(CC)c(C)cc2nsnc12,6,-2.28,28.931403650206345
CC(C)CN(C)c1ccc2nsnc2c1,3,-2.45,56.760319174331954
CCc1c(OC)c(OC)c(C)c2nsnc12,8,-2.33,17.353224912788146
CCCOc1c(OC)cc(C)c2nsnc12,6,-2.27,39.98345865235585
CCc1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,4,-2.61,22.447319926945852
CC(C)C1Oc2ccc3nsnc3c2OC1C,3,-2.37,7.2544284602014475
CCC1COc2c(C)cc3nsnc3c21,4,-2.37,-5.98902448442666
Cc1cc2nsnc2c2c1CCO2,4,-2.28,3.397810068711843
CCC(C)N1CCOc2cc3nsnc3cc21,2,-2.49,22.809380220401348
CCc1cc(NC)c2nsnc2c1C,6,-2.43,17.7396168629243
CCC(C)N1CN(CC)c2c1cc1nsnc1c2OC,6,-2.75,10.105676388635803
Cc1cc2nsnc2c2c1CC(C)CO2,4,-2.41,-7.79664058844833
CCC(C)N(C)c1cccc2nsnc12,3,-2.28,52.13980165163273
CCOc1ccc2nsnc2c1CCOC,5,-2.27,54.09515203694656
CCCOc1c2c(cc3nsnc13)CCCO2,4,-2.27,13.802338211684248
CCc1cc(OC(C)CC)cc2nsnc12,4,-2.39,44.141212518076735
CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2C,7,-2.52,17.07747289850475
CCOc1cc(N(C)CC)c2nsnc2c1,5,-2.53,37.41946664269188
CC/C([O-])=[N+](\c1cccc2nsnc12)C(C)C,3,-2.02,42.25254526168024
CCCc1c2c(cc3nsnc13)OC(C)CO2,4,-2.37,-11.375852660763512
CCCNc1cc2c(c3nsnc13)OC(C)C2,4,-2.34,20.735384842788942
CNc1c(C(C)C)cc(OC)c2nsnc12,6,-2.27,29.727136745707107
CCCOc1ccc(CC)c2nsnc12,4,-2.31,44.446376797288885
CCC1Cc2c(cc3nsnc3c2OC)O1,4,-2.34,7.885211704427639
CCCOc1cc2nsnc2c(OC)c1C,6,-2.29,38.82770659910382
COCCc1cc2nsnc2c2c1CCC2,5,-2.28,23.317488174800104
CCCc1c2c(c(CC)c3nsnc13)C1CCC2CC1,4,-2.52,14.585484268859265
CCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,3,-2.39,-0.16622945400575337
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(CC)CCN2C,6,-2.36,2.33205311990591
CCN(C)c1c2c(c(OC)c3nsnc13)C1CCC2CC1,5,-2.4,13.786880746678088
CCCCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,-2.65,23.918778637265078
CCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)C1CCC2CC1,3,-2.06,-0.5208989782807851
CCCCOc1c(CC)ccc2nsnc12,4,-2.22,48.785009395158625
CCN(C)c1cc(C)c2nsnc2c1,5,-2.47,32.166464721268476
CCCNc1ccc(OC)c2nsnc12,4,-2.46,48.16163599929049
CC(C)c1cc2c(c3nsnc13)N(C)CCO2,4,-2.45,9.69631943820825
CNc1cc(C(C)C)c(NC)c2nsnc12,6,-2.42,26.52462109558826
CCCCc1c2c(c(OCCC)c3nsnc13)C1CCC2C1,4,-2.43,23.194513990212148
COCCc1ccc2nsnc2c1OC,5,-2.15,40.3484592453637
CCCNc1cccc2nsnc12,2,-2.33,61.15405594363785
CCN(C)c1c(OC)cc(C)c2nsnc12,7,-2.3,31.886483739030755
CN1CCN(C)c2cc3nsnc3cc2C1,5,-2.35,2.504458856274157
CC(C)c1c2c(cc3nsnc13)OCCO2,3,-2.39,21.115651552429156
COc1cc2nsnc2cc1OC,4,-2.44,32.83752018223676
CCCCNc1cc(OCC)cc2nsnc12,4,-2.43,55.19083114287031
CCC(C)OCCc1cccc2nsnc12,3,-2.2,57.88574157493244
CC1CCc2ccc3nsnc3c2[NH+]=C1[O-],2,-2.15,9.45574510789642
CCCC1COc2cc3nsnc3c(CC(C)C)c2O1,4,-2.5,22.454854832344193
CCCCc1c(OC)cc2nsnc2c1C,6,-2.38,35.524873979975304
CCCCOc1ccc(OC)c2nsnc12,4,-2.18,56.07646511247957
CCc1cc2nsnc2c2c1CC(C)C2,4,-2.35,5.79166536363498
CN1CCOCc2ccc3nsnc3c21,4,-2.26,-0.7432133367272331
CCCN1CN(C)c2c1c(OC)c1nsnc1c2C,8,-2.67,5.807370226082535
CCC1Cc2cc3nsnc3c(OC)c2O1,4,-2.32,6.738905864028637
CNc1cc2c(c3nsnc13)CC(C)N2C,5,-2.47,-0.9393430699571825
CCCc1c2c(cc3nsnc13)OCC(C)O2,4,-2.44,-5.481431192015283
CC(C)Nc1cc(C(C)C)cc2nsnc12,4,-2.54,43.32770625657427
CCc1cc2c(c3nsnc13)NC(C)C2,4,-2.36,-11.883076706654965
Cc1cc2nsnc2c2c1OCC2(C)C,4,-2.35,-3.1230350273253094
CCOc1cc(OC(C)C)c2nsnc2c1,4,-2.29,42.56659733915496
CCOCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,5,-2.3,23.144337293068425
CCCCN1CCc2cc3nsnc3cc21,3,-2.55,36.86225252096388
CCCN1CN(C)c2cc3nsnc3c(NCC)c21,6,-2.67,6.572404070791196
CCc1c2c(c(C)c3nsnc13)OC(C)CO2,6,-2.51,-10.944620555700517
CN1CCNc2c1c1c(c3nsnc23)CCO1,4,-2.5,-20.635544632475387
CCc1cc(OC(C)C)cc2nsnc12,4,-2.36,39.64292794437313
CNc1c2c(c(N(C)CC(C)C)c3nsnc13)C1CCC2C1,5,-2.51,17.20833565676561
CCOc1c(CC)ccc2nsnc12,4,-2.22,37.16663876588772
CCNc1c2c(cc3nsnc13)CCC2,4,-2.42,22.619859777702814
Cc1c2c(cc3nsnc13)CCCC2,4,-2.33,14.508948136388986
COc1c2c(c(C)c3nsnc13)OC(C)CO2,6,-2.36,-10.684530251083153
CC(C)Cc1cc(C(C)C)cc2nsnc12,4,-2.31,41.16926397206218
c1cc2nsnc2c2c1CCC2,2,-2.25,21.39376290280528
CC(C)CN1CCN(C)c2c1cc1nsnc1c2N(C)C,7,-2.6,22.092319689007986
Cc1c2c(cc3nsnc13)C(C)(C)CN2C,5,-2.55,-5.210619337486602
CC1COc2c(ccc3nsnc23)C1,2,-2.34,1.2290697829956527
COc1cc(CC(C)C)cc2nsnc12,4,-2.31,44.031296860201124
CNc1c2c(cc3nsnc13)OC(C)C2C,4,-2.4,0.04139836797393939
CN1CCc2c1c1c(c3nsnc23)CCC1,5,-2.42,6.4392780024938645
CC1Cc2c(c3c(c4nsnc24)CCCC3)O1,4,-2.41,-2.9237709170090644
CCOc1cc(C)c2nsnc2c1OCC,6,-2.21,36.02335324830661
CC(C)Cc1cc(OC(C)C)c2nsnc2c1,4,-2.39,47.21524687870653
CCc1c2c(c(C)c3nsnc13)OC(CC)CO2,6,-2.44,3.192885337513074
CCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)C1CCC2CC1,3,-2.19,4.597445602918805
CCN(CC)c1cc(OC)cc2nsnc12,5,-2.46,36.93843620921522
COCCc1c(OC)ccc2nsnc12,5,-2.26,45.389775622730305
Cc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,-2.77,10.52322792075577
CCc1cc(N(C)CC)c(C)c2nsnc12,7,-2.41,26.35330607521879
CN1CCOc2c(ccc3nsnc23)CC1,4,-2.14,17.817354971975238
CCc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,-2.44,15.069105954586297
C/C([O-])=[NH+]\c1cc2c(c3nsnc13)CCCO2,4,-2.19,5.084973939409077
COc1cc2c(c3nsnc13)[NH+]=C([O-])CC2,4,-2.16,15.612830143408553
CCCCN1CN(C)c2c1cc1nsnc1c2C,6,-2.66,9.614674147216657
CCCC1Oc2c(ccc3nsnc23)OC1C,3,-2.54,2.1410585967163827
COc1cc2c(c3nsnc13)CCOCC2,5,-2.45,8.288970933580186
COc1c2c(c(C)c3nsnc13)CCCO2,6,-2.34,4.914461238288267
CN1CCc2c3c(c4nsnc4c21)OCCO3,4,-2.41,-1.802221608306351
CCCCNc1c2c(c(N(C)C)c3nsnc13)C1CCC2C1,5,-2.52,24.976040825877902
CC(C)Nc1c2c(cc3nsnc13)CCO2,4,-2.43,12.534703810569418
COc1c(OC)c(OC)c2nsnc2c1C,8,-2.24,12.517316968161152
CCCCN1c2cc3nsnc3cc2N(C)C1OC,6,-2.75,12.351239430364465
CC1Cc2cc(N(C)C)c3nsnc3c2O1,5,-2.4,13.136942225658638
CCC1COc2cc3nsnc3c(C)c21,4,-2.33,-1.9240834102522573
CCCNc1c2c(c(OCCC)c3nsnc13)C1CCC2C1,4,-2.47,24.73146725324065
CCc1c(CC(C)C)c(C)cc2nsnc12,6,-2.28,32.317421338812366
CCNc1c(C)cc(NC)c2nsnc12,6,-2.36,27.502871317265924
CCCc1c2c(cc3nsnc13)C(CC)CO2,4,-2.43,-5.819473680194501
CCCOc1c2c(cc3nsnc13)CCC2C,4,-2.28,7.813638972566608
CCc1c(C)cc(OC)c2nsnc12,6,-2.35,28.02598982491164
CC(C)Cc1cc2c(c3nsnc13)OC(C)C2,4,-2.32,16.452658499504274
CCCCOc1cc(CC)c2nsnc2c1,4,-2.33,51.948859644375695
CC1COc2c(c3c(c4nsnc24)CCC3)C1,4,-2.39,-15.547669795008918
COCCNc1c2c(c(C)c3nsnc13)C1CCC2C1,5,-2.42,20.236664310243167
COc1cc2nsnc2c2c1COCC2,5,-2.35,-0.4444254069837008
Cc1c2c(cc3nsnc13)OC(C)CO2,4,-2.37,-19.92526374829833
COc1cc2nsnc2cc1OC(C)C,4,-2.25,42.55324912134719
C/C([O-])=[NH+]\c1cc2c(c3nsnc13)C(C)CC2,4,-2.15,-8.313446611496303
COc1c2c(cc3nsnc13)OCCOC2,5,-2.28,-4.328089811129878
CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)C1CCC2C1,3,-2.24,-8.041475324022164
CCN1c2cc3nsnc3cc2CCC1C,3,-2.46,15.537749460520025
CCN(c1ccc2nsnc2c1C)C(C)C,5,-2.34,40.79662334915283
CCCCc1c(OC(C)C)ccc2nsnc12,4,-2.29,55.73762799486517
CCCCc1cc(OC)c(C)c2nsnc12,6,-2.37,37.088622112988624
CCc1c(N(C)C)c(C)cc2nsnc12,7,-2.32,27.55325499398405
CCc1c2c(c(NC(C)C)c3nsnc13)OCCO2,4,-2.3,25.36683173231644
CNc1c(OC)cc(C)c2nsnc12,6,-2.37,28.536831440770655
CCC(C)/[N+](=C(/C)[O-])c1cccc2nsnc12,3,-2.02,39.18400529993464
CCC(C)Oc1ccc2nsnc2c1C,4,-2.2,45.09899301431115
CCC1COc2c(c(OC)c3nsnc3c2OC)O1,6,-2.24,3.224245971943244
CCc1ccc(C(C)CC)c2nsnc12,4,-2.26,34.22480460996764
CCc1cc2nsnc2c2c1OCC(CC)O2,4,-2.38,1.726802787589086
CCNc1cc2c(c3nsnc13)CCCC2,4,-2.26,29.258317205497576
CC1Cc2c3c(c4nsnc4c2C1)OCCO3,3,-2.4,-2.8001553555523087
CNc1c2c(cc3nsnc13)OCCO2,2,-2.41,21.242705958213392
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCO2,4,-2.25,-3.4895179070995916
Cc1c2c(cc3nsnc13)N(C)CN2CCN(C)C,8,-2.64,0.999531318359572
COc1cc2nsnc2c2c1C(C)C(C)O2,4,-2.36,0.8351196019421709
CN(C)CCN1CCN(C)c2cc3nsnc3cc21,6,-2.68,31.40150915734288
CCc1c2c(cc3nsnc13)CCCO2,4,-2.35,6.887600068285819
CN1CCc2c3c(c4nsnc4c21)CCC3,5,-2.42,3.224836336090328
CCCc1c2c(cc3nsnc13)N(C)CCN2CC,6,-2.57,17.422991224231062
Cc1c2c(cc3nsnc13)N(C)CN2C,6,-2.7,-2.9145170326892305
CCCN1CCN(C)c2c1cc1nsnc1c2OC,6,-2.64,17.421814941112014
CCCN(C)c1c2c(c(C)c3nsnc13)OCCO2,6,-2.54,19.23985584259428
CCOc1c(CC)cc(OC)c2nsnc12,6,-2.16,29.753922620990725
CCN1CN(C)c2c1cc1nsnc1c2OC(C)C,6,-2.68,8.747042252279666
CCN1CCN(CCOC)c2c1cc1nsnc1c2OC,7,-2.57,23.513168066069674
CCNc1c2c(c(OC)c3nsnc13)N(C)CN2C,8,-2.68,9.178717452245433
CCc1cc(/[NH+]=C(\C)[O-])c2nsnc2c1,4,-2.11,18.814093163433526
CCC(C)N(C)CCc1c2c(cc3nsnc13)C1CCC2C1,4,-2.65,6.209305083167806
CC/C([O-])=[NH+]\c1cc(C(C)C)cc2nsnc12,4,-2.12,24.63645778538005
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)CCC2,4,-2.17,8.34428984735144
CCCc1ccc2nsnc2c1OCC,4,-2.22,41.75495000083221
CCN(CC)c1cc(OC)c2nsnc2c1,5,-2.56,37.38558624204304
CCCc1cc(C)c2nsnc2c1C,6,-2.38,27.831910738393965
CCOc1ccc(CC(C)C)c2nsnc12,4,-2.17,44.43129985385353
CCOc1cc2nsnc2c2c1OCC(C)O2,4,-2.51,-6.367984061983257
CCN(CCOC)c1c2c(cc3nsnc13)C1CCC2CC1,4,-2.37,20.29724652714683
COc1c(C)cc2nsnc2c1C(C)C,6,-2.39,27.197649990026253
C1CCc2c(c3c(c4nsnc24)CCC3)OC1,4,-2.31,-0.1542891960107
CC(C)CN(C)CCc1c2c(cc3nsnc13)C1CCC2C1,4,-2.39,7.333758882388945
CCc1cc2nsnc2c(OC)c1OC,6,-2.22,23.131630959961164
COc1cc(C)c2nsnc2c1OC(C)C,6,-2.25,35.539452824811036
CCN1CCCc2cc3nsnc3cc21,3,-2.5,32.323281326705704
CCOCCc1c2c(c(NC)c3nsnc13)C1CCC2C1,5,-2.48,19.767473078549866
CCCN1CCN(C)c2cc3nsnc3c(OC(C)C)c21,6,-2.54,23.029686124264693
Cc1c2c(c(OCCN(C)C)c3nsnc13)C1CCC2C1,6,-2.39,10.821132299438078
CCNc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,-2.53,18.550026305908457
CCc1c2c(c(C)c3nsnc13)N(C)CN2C(C)C,8,-2.75,8.153524131080465
CCC(C)C1COc2c(cc3nsnc3c2OC)O1,4,-2.41,3.2448493441292476
Cc1c2c(c(OC(C)C)c3nsnc13)OCCO2,4,-2.38,19.03253413812525
COc1cc2nsnc2c2c1N(C)CCC2,5,-2.4,10.609701540861234
COc1c(N(C)C)ccc2nsnc12,5,-2.18,34.98690738241297
CCN(C)c1cc2nsnc2cc1C,5,-2.33,37.07619679154972
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)CC(C)O2,4,-2.2,1.4221359490180803
CCC1COc2c(c(OC)c3nsnc3c2C)O1,6,-2.36,1.7414681791921796
COc1cc2nsnc2c2c1CCO2,4,-2.34,6.552575582998877
CCc1cc2nsnc2c(NC)c1N(C)C,7,-2.37,26.511408867126814
COCCc1c2c(c(C)c3nsnc13)C1CCC2C1,5,-2.5,12.29275025135884
CCc1c2c(cc3nsnc13)N(C)CN2CC,6,-2.81,-1.2770861569709608
CC1Cc2ccc3nsnc3c2N(C)C1,3,-2.37,-0.27028175426694534
CCN1CC(C)c2c1ccc1nsnc21,3,-2.39,8.648598602692845
CNc1cc(CC(C)C)cc2nsnc12,4,-2.41,40.83651604503455
CCCCc1c(C)c(OC)cc2nsnc12,6,-2.44,37.339071687860894
CC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,2,-2.37,-1.8551831032905808
CCOc1c(C)c2c(c3nsnc13)CCO2,6,-2.33,2.5127190818497986
CCCc1c(C)c(NC)c2nsnc2c1C,8,-2.44,20.63767900369437
CCN1CCN(C)c2c1c(C)c1nsnc1c2C,8,-2.55,4.713760640756803
CNc1c2c(cc3nsnc13)CCCO2,4,-2.38,7.160406245955954
CC(C)C1C([O-])=[N+](C)c2c1ccc1nsnc21,3,-2.06,13.462025062769934
COCCOc1c2c(cc3nsnc13)C1CCC2CC1,3,-2.4,17.11686238092804
CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)C1CCC2C1,4,-2.29,0.5024256125996449
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CCN2C,8,-2.38,0.3232856471794725
CCc1cc2nsnc2c(C)c1N(C)C,7,-2.31,23.273368381134677
CCc1cc2nsnc2c2c1C(C)C(C)O2,4,-2.27,-2.9738069106535163
CCOc1ccc2nsnc2c1C,4,-2.3,41.7746425665219
CN(C)c1cc2c(c3nsnc13)N(C)CC2,6,-2.35,12.10686071027108
CC(C)COc1c2c(cc3nsnc13)CCO2,4,-2.32,13.257697604459093
CCOC1COc2cc3nsnc3c(C)c21,5,-2.35,-5.521416864261468
CCc1c2c(cc3nsnc13)OCC2C,4,-2.39,-3.839739018500052
CCC(C)Oc1cc2c(c3nsnc13)CCC2,4,-2.4,28.403649473698586
CC(C)N1CCN(C)c2ccc3nsnc3c21,3,-2.53,23.542502802581186
Cc1cc2c(c3nsnc13)NCC2,4,-2.35,-3.074838621224005
CCN(c1cc(C)c2nsnc2c1)C(C)C,5,-2.57,39.25033727802151
CNc1cc2c(c3nsnc13)OC(C)C2C,4,-2.27,-2.616211989083359
CCCc1ccc2nsnc2c1N(C)CC,5,-2.28,37.91708755297028
CCCCOc1c2c(c(OCC)c3nsnc13)C1CCC2C1,4,-2.35,20.85210799698535
CCCCOCCc1cccc2nsnc12,3,-2.2,72.90658642809625
CCN(C)c1c(N(C)C)ccc2nsnc12,6,-2.4,36.548295726852935
CCN(C)c1c2c(cc3nsnc13)OCC(C)O2,5,-2.41,-5.296937876407185
CCOc1c2c(c(C)c3nsnc13)N(CC)CCN2C,8,-2.56,10.002083511495012
Cc1ccc2nsnc2c1C(C)C,4,-2.3,34.36704826296492
CCCOc1c(C)cc2nsnc2c1OC,6,-2.22,35.96424247913202
CCOc1c(C)cc2nsnc2c1OC,6,-2.23,30.450703066836258
CCOc1cc2nsnc2c2c1OCC2,4,-2.42,2.6993268942071698
Cc1cc2nsnc2cc1C(C)C,4,-2.27,36.4099949071665
Cc1cc2nsnc2c2c1CCCCO2,4,-2.41,4.746096180796187
CC1CCc2cc(N(C)C)c3nsnc3c21,5,-2.5,2.5880811102586705
CCc1c(OC)c(C)cc2nsnc12,6,-2.3,27.05189966041234
CCC(C)OCCc1c2c(cc3nsnc13)OCCO2,4,-2.32,29.946387708426656
CCC(C)Oc1c2c(cc3nsnc13)OCC2,4,-2.33,13.505868899271386
CCc1cc(C)c2nsnc2c1/[NH+]=C(\C)[O-],6,-2.19,20.412167570194796
CCCCN1CN(C(C)C)c2cc3nsnc3c(C)c21,6,-2.79,16.937428062160734
CCCNc1ccc(OCCC)c2nsnc12,4,-2.36,55.83993865423848
CCCCOc1c2c(cc3nsnc13)N(CC)CN2C,6,-2.81,16.817695960210838
CCNc1cc(OC)c(NC)c2nsnc12,6,-2.46,31.975974884939703
CCCN1CCN(CCC)c2c1cc1nsnc1c2OC,6,-2.72,19.235266717819464
COCC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)C1CCC2C1,5,-2.22,2.5840842851084957
CCc1ccc(OC)c2nsnc12,4,-2.3,36.359413239880254
CC(C)CNc1c(C(C)C)ccc2nsnc12,4,-2.15,56.63328864472927
Cc1cc2c(c3nsnc13)[NH+]=C([O-])CC2(C)C,4,-2.14,1.3639937365980697
CCc1cc2nsnc2c2c1CC(C)N2,4,-2.35,-11.039589886146548
CCC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,3,-2.19,17.040578992774986
CCC(C)Oc1cc2nsnc2cc1OC,4,-2.43,45.13837673988691
CCc1c(C)cc2nsnc2c1C,6,-2.35,23.11848056928401
CC1CNc2c1c1c(c3nsnc23)CCC1,4,-2.37,-16.221100425585252
Cc1cc2nsnc2c(C)c1N(C)C,7,-2.34,24.064566323413196
COc1cc2nsnc2c2c1OCC2OC,5,-2.35,-12.07510976620705
CCCN(C)c1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,5,-2.53,15.749782961585943
COc1c2c(c(OC)c3nsnc13)CCC2,6,-2.28,18.305965350253977
CC/[N+](=C(/C)[O-])c1c2c(c(NC)c3nsnc13)C1CCC2C1,5,-2.31,7.636900787975016
Cc1cc2nsnc2c2c1OCC(C)C2,4,-2.45,-8.476378907184635
CCCN1CCOc2c1ccc1nsnc21,2,-2.41,28.49081145666148
c1c2c(cc3nsnc13)OCCCC2,2,-2.23,3.3032818292977875
CCCCc1cc(OC(C)C)c2nsnc2c1,4,-2.25,50.00686110483646
CCC1CN(C(C)C)c2cc3nsnc3cc21,3,-2.43,-0.8763590951711382
CC/[N+](=C(/C)[O-])c1c2c(c(C)c3nsnc13)C1CCC2CC1,5,-2.26,8.550455798316985
CCCc1c2c(cc3nsnc13)CC(CC)O2,4,-2.46,9.562356338700377
CCCCc1c2c(cc3nsnc13)OCC2C,4,-2.45,5.897427324589579
