SMILES,Complexity,Ered_ag,syba_score
CCCOCCNc1c2c(cc3nsnc13)C1CCC2C1,3,-2.47,16.01577132892627
CCC(C)c1c2c(cc3nsnc13)N(CC)CN2CC,6,-2.69,7.089648802510981
COCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,7,-2.62,26.18170845333129
CCc1c2c(c(OC)c3nsnc13)OCC2,6,-2.38,3.094671355154464
Cc1ccc(CCN(C)C)c2nsnc12,6,-2.26,35.618320158840866
CCOCC/C([O-])=[NH+]\c1cccc2nsnc12,3,-2.03,40.88201239893871
Cc1cc2nsnc2c2c1C(C)CC([O-])=[NH+]2,4,-2.16,2.3532089591349403
CCC(C)Oc1cc(C(C)C)cc2nsnc12,4,-2.22,42.666671357387415
CCc1c2c(cc3nsnc13)C(C)(C)CO2,4,-2.39,-4.375756306753816
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)C1CCC2CC1,3,-2.19,-1.0746171129423918
CCC(C)c1c2c(c(C(C)C)c3nsnc13)C1CCC2CC1,4,-2.5,13.55090842117019
CCCCc1ccc2nsnc2c1OCCC,4,-2.19,52.03854545669806
CN(C)CCc1c2c(cc3nsnc13)N(C)CN2C,8,-2.67,5.1958079746569705
CCCOc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,-2.37,21.983855636285387
COc1c2c(c3nsnc3c1C)C(C)CO2,6,-2.37,-14.966540400257744
Cc1c2c(cc3nsnc13)N(C)CC2C,5,-2.56,-6.9587814252226305
Cc1c2c(c(NC(C)C)c3nsnc13)C1CCC2CC1,4,-2.45,16.59170376484461
Cc1cc2nsnc2c2c1N(C)CCC2C,5,-2.43,-3.5332256834664157
CC(C)Cc1cc2c(c3nsnc13)NCC2,4,-2.36,2.362849311453024
CCCc1c2c(cc3nsnc13)N(CC)CCN2C,6,-2.53,13.076253569501933
CCOCCc1c2c(c(CC)c3nsnc13)C1CCC2C1,5,-2.57,18.011467684067807
CCC(C)c1c2c(cc3nsnc13)CCC2C,4,-2.48,2.492469249817379
CCCCc1c2c(c(C)c3nsnc13)OCCO2,4,-2.43,20.722967139610226
C1Cc2c3c(c4nsnc4c2C1)CCCO3,4,-2.43,3.1489218175646694
COc1c(C)c(C)c2nsnc2c1OC,8,-2.27,14.271350532196907
CCc1c(C(C)C)c(OC)cc2nsnc12,6,-2.34,29.7896031770304
Cc1ccc(C(C)C)c2nsnc12,4,-2.32,34.48397927177865
COc1c2c(c(C)c3nsnc13)OC(C)C2,6,-2.39,-3.090649363346402
COC1N(C)c2cc3nsnc3cc2N1C(C)C,6,-2.7,5.35519369188283
CC(C)COc1cc2nsnc2c2c1CCO2,4,-2.39,21.5788419095862
CCc1cc(C)c2nsnc2c1,4,-2.28,28.10370183070437
COCCN(C)c1cc(C)c2nsnc2c1,6,-2.45,44.56497942108217
CCCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,6,-2.46,10.31018137700283
CCC(C)N1CCN(CC)c2c1c(C)c1nsnc1c2C,8,-2.53,9.702415410907033
CCNc1c2c(c(OC(C)C)c3nsnc13)C1CCC2C1,4,-2.28,15.786555652499814
CC(C)COc1cc2c(c3nsnc13)CCC2,4,-2.35,32.2141688491024
CCCc1ccc2nsnc2c1NC,4,-2.36,42.75966847107558
CCc1c(C)c(OC)c(NC)c2nsnc12,8,-2.4,21.595977730153646
CNc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCCO2,4,-2.3,9.026507389448836
COc1c(OCC(C)C)ccc2nsnc12,4,-2.15,49.857755570363004
CCOc1c(C)c(CC)c(C)c2nsnc12,8,-2.34,17.87509204376272
CC(C)c1cc2nsnc2c2c1N(C)CCN2,4,-2.27,-4.187849489399328
CCCCC1Oc2cc3nsnc3cc2OC1C,4,-2.19,4.773865623363647
CCc1c(OC)c(NC)c2nsnc2c1C,8,-2.38,21.47819469449934
CNc1c(N(C)C)cc(C)c2nsnc12,7,-2.57,28.485477230763145
CC(C)COCCOc1ccc2nsnc2c1,3,-2.18,90.24152091843382
COC1CN(C)c2cc3nsnc3c(C)c21,6,-2.47,-9.121028777092612
CCc1cc(C(C)C)c(C)c2nsnc12,6,-2.37,25.712185515008287
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C,6,-2.38,0.47997648279497307
COc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,6,-2.39,-9.278323993821196
CCc1ccc2nsnc2c1OC,4,-2.22,34.7194764462675
CCOc1c2c(cc3nsnc13)OCCO2,4,-2.29,23.69294089280466
CCCc1c(OC)cc(OC)c2nsnc12,6,-2.32,29.022958686894444
Cc1c2c(cc3nsnc13)N(C)CCN2CCOC(C)C,7,-2.57,29.502273033186125
CCCNc1c2c(cc3nsnc13)CCO2,4,-2.39,15.794234266750605
CCCN(c1c2c(cc3nsnc13)C1CCC2C1)C(C)C,3,-2.52,3.9448718571269343
CCCOCCN1CN(C)c2cc3nsnc3cc21,5,-2.69,20.93017433151723
CCN1CCN(C)c2cc3nsnc3c(NCC(C)C)c21,6,-2.57,30.146922058591922
CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,5,-2.55,13.74619515082133
CCC/C([O-])=[NH+]\c1ccc(OC)c2nsnc12,4,-2.17,25.53459884749793
CC(C)Nc1c(N(C)C)ccc2nsnc12,5,-2.35,52.889824575124635
CC1COc2c3c(c4nsnc4c2C1)CCC3,4,-2.38,-10.123574036765898
CC(C)COc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,4,-2.43,18.625916781250634
CC(C)/C([O-])=[N+](/C)c1cccc2nsnc12,3,-2.2,39.80311107468302
CCN1CN(CC(C)C)c2c1cc1nsnc1c2OC,6,-2.75,12.681245044469371
CCC(C)N1CN(C)c2c1cc1nsnc1c2OC,6,-2.79,9.408763662321874
CCNc1c2c(cc3nsnc13)CCO2,4,-2.44,8.001035011954635
Cc1cc2nsnc2c2c1OC(C)C(C)O2,5,-2.43,1.9574404157046708
C[N+]1=C([O-])CCCc2ccc3nsnc3c21,3,-2.08,23.92293645359764
CCCNc1cc(OCC)cc2nsnc12,4,-2.48,49.47170073081471
CCOc1c2c(c3nsnc3c1C)OCC2,6,-2.28,6.501721877947761
CCCNc1c2c(c(CC(C)C)c3nsnc13)C1CCC2C1,4,-2.64,26.476653256422605
CCCc1cc(OC)c2nsnc2c1NC,6,-2.36,31.672321665903194
CCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,4,-2.33,16.657482088552452
CCCc1cc(NC)c2nsnc2c1C,6,-2.43,21.954650292777256
COCCc1c2c(cc3nsnc13)N(C)CN2C,7,-2.69,10.443639552818533
COc1c2c(cc3nsnc13)C(C)CO2,4,-2.31,-19.067009721377346
Cc1c2c(c(C)c3nsnc13)CCC2,6,-2.42,11.977287896214763
CNc1c(C)c2c(c3nsnc13)OCC2,6,-2.35,4.092330575879968
CCN(c1c2c(c(NC)c3nsnc13)C1CCC2C1)C(C)C,5,-2.52,16.227513315634337
CCc1c(OC(C)C)ccc2nsnc12,4,-2.3,46.000461651775545
CCNc1c2c(c(OC(C)CC)c3nsnc13)C1CCC2C1,4,-2.47,16.92864752568745
CCC1COc2cc3nsnc3c(OC)c2O1,5,-2.29,6.120314952732972
COc1c2c(c(C)c3nsnc13)C1CCC2C1,4,-2.41,0.45513989811647093
CC(C)c1cc2c(c3nsnc13)CCC2,4,-2.34,19.689901182097998
CCCN(c1c2c(cc3nsnc13)C1CCC2C1)C(C)CC,3,-2.46,3.3447833196072807
CC(C)Cc1cc(OC(C)C)cc2nsnc12,4,-2.37,45.30794438126691
COC1N(C)c2cc3nsnc3cc2N1C,6,-2.69,4.6686604963284655
CCC(C)N1CCN(CCOC)c2cc3nsnc3cc21,5,-2.73,37.04990774761774
CCCc1cc2nsnc2c2c1OCCN2,3,-2.4,-10.01245028724021
CCCCN1CCN(C)c2c1cc1nsnc1c2CC,6,-2.59,22.90409206792352
CCC(C)C1Oc2cc3nsnc3cc2OC1CC,4,-2.32,-2.554587096112936
CCCCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,8,-2.53,22.185318192088257
COc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,4,-2.39,18.96340400656913
CCCCC1COc2cc3nsnc3c(NC)c2O1,5,-2.42,21.13262284596158
COCCOc1ccc2nsnc2c1C,5,-2.26,54.30579171825272
CCNc1c2c(cc3nsnc13)C(C)CCO2,4,-2.39,-3.7735315720079905
CCc1c(C)c(C)c2nsnc2c1OC,8,-2.34,20.531293165889196
CCCN(C)c1ccc2nsnc2c1CC,5,-2.35,44.79860233173093
CCNc1cccc2nsnc12,2,-2.33,53.17944437422499
CC1CCc2c(c3c(c4nsnc24)OCC3)O1,4,-2.37,-17.423809422010276
CN(C)c1cc2nsnc2c2c1OCCO2,4,-2.44,19.031631707846383
Cc1cc2c(c3nsnc13)OCC2C,4,-2.26,-13.441895266543268
CC1COc2c(C(C)C)cc3nsnc3c2O1,4,-2.34,-8.398848502718682
CCc1cc2c(c3nsnc13)N(CC)CCO2,4,-2.4,12.533301533919103
CC1CCOc2c3c(c4nsnc4c21)NCC3,4,-2.47,-32.93742431051052
CCCN(CC)c1cccc2nsnc12,3,-2.19,51.73321061222315
CCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,4,-2.38,11.601744013028949
Cc1c2c(c(C)c3nsnc13)N(C)CCO2,6,-2.44,-2.5731048030449633
CCCCOC1N(C)c2cc3nsnc3cc2N1C,6,-2.7,19.069776275357302
COCCc1cc2nsnc2cc1N(C)C,6,-2.3,38.91243945291209
CCCCOc1ccc2nsnc2c1C,4,-2.28,57.93815262696689
C1Cc2c3c(c4nsnc4c2C1)NCC3,4,-2.39,-8.496976588045822
CCCN(CC)c1c2c(c(OC)c3nsnc13)C1CCC2C1,5,-2.5,14.040365898294713
COc1cc(N(C)C)c2nsnc2c1,5,-2.36,34.11504221062021
CCCNc1c2c(c(NC)c3nsnc13)C1CCC2CC1,4,-2.49,18.101445871603676
CC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,7,-2.59,14.817987471752831
CCOc1cc2nsnc2c(OCC)c1C,6,-2.37,28.822835959827056
CCOc1cc(C)c2nsnc2c1CC,6,-2.35,30.09418819458766
CCCCOc1c2c(cc3nsnc13)N(C)CCN2CC,6,-2.59,28.665073698450435
CCN(CC(C)C)c1cccc2nsnc12,3,-2.31,59.91002875601624
CNc1cc2c(c3nsnc13)OCCN2C,4,-2.49,10.264129190300814
CCCc1c2c(cc3nsnc13)N(C)CN2C(C)C,6,-2.78,9.716527832898967
CCc1cc2nsnc2c2c1OCCC2,4,-2.39,8.75593269808234
CC(C)N(C)CCc1cccc2nsnc12,4,-2.23,61.938447567719436
COc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,-2.69,8.796946617320364
CCOc1c(C)cc2nsnc2c1OCC,6,-2.24,27.221393060207223
CNc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)C1CCC2C1,4,-2.35,2.4169794092601564
CCCNc1c(CC)ccc2nsnc12,4,-2.36,54.4733469240512
Cc1c(N(C)C)ccc2nsnc12,5,-2.29,32.837749606185405
CC1COc2c(c3c(c4nsnc24)OCC3)O1,4,-2.31,-25.94218839422221
COc1cc2nsnc2c2c1C(C)CO2,4,-2.33,-7.18609166605002
COCCOc1c2c(c(OC)c3nsnc13)C1CCC2C1,5,-2.32,18.870438728946887
COc1cc2c(c3nsnc13)C(C)CCO2,4,-2.41,-2.738392056550138
CC(C)Oc1c(C(C)C)ccc2nsnc12,4,-2.25,40.503802684026056
CC(C)c1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,-2.44,15.214856284200213
COc1c2c(c(C)c3nsnc13)CC(C)C2,6,-2.36,6.1051933757242
CCCCN1CCN(C)c2cc3nsnc3cc21,4,-2.7,37.83183262147162
Cc1cc(N(C)C)c(N(C)C)c2nsnc12,8,-2.39,27.277878645241422
c1c2c(cc3nsnc13)OCCC2,2,-2.27,17.30382099058064
CCCOc1cc2nsnc2c2c1OCC2,4,-2.29,12.374947305909526
CCCCN1CCN(CCOC)c2cc3nsnc3cc21,5,-2.69,41.048669271218394
CCN1CCNc2c1cc(C)c1nsnc21,4,-2.5,4.524924558007832
COc1c(C(C)C)cc2nsnc2c1OC,6,-2.22,27.037885599737
CCOc1cc(CC)c2nsnc2c1OC,6,-2.23,37.316311588214525
CCN1CCN(CC)c2c1c(C)c1nsnc1c2OC,8,-2.5,10.872454692159902
COc1c(OC(C)C)cc2nsnc2c1C,6,-2.28,27.042200311080165
CC(C)N1c2cc3nsnc3cc2CCC1C,3,-2.48,10.643822902456728
CCCCc1c2c(cc3nsnc13)CCC2C,4,-2.37,9.719760575273282
CCc1c2c(cc3nsnc13)C1CCC2C1,2,-2.43,-6.628519261780109
CCCc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,4,-2.51,12.67443525977599
CC(C)COc1cc2nsnc2c2c1CCN2,4,-2.43,10.553365483229163
CCOc1c(C)c(C)c(NC)c2nsnc12,8,-2.38,21.51416102849813
CCOc1c2c(cc3nsnc13)N(C)CN2C,6,-2.65,4.447669914469003
CCC(C)c1c2c(cc3nsnc13)N(CC)CN2C,6,-2.68,4.81360090785933
CCOc1c2c(c(OCC)c3nsnc13)OCCO2,4,-2.28,17.96414640130956
CC1CCc2c3c(c4nsnc4c21)C(C)CO3,4,-2.37,-24.876150348666236
CC1COc2c(ccc3nsnc23)O1,2,-2.27,-6.981422666696378
CCCCC1Oc2cc3nsnc3cc2OC1CC,4,-2.31,3.908875718025611
CC(C)Oc1cc2nsnc2cc1N(C)C,5,-2.32,39.310388988118085
CCCOc1c(OCC)ccc2nsnc12,4,-2.16,48.12027086919205
CCCc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,-2.78,13.405431805755175
CN1CC(C)(C)c2ccc3nsnc3c21,3,-2.33,0.9367366468594143
COc1cc2nsnc2c(C(C)C)c1OC,6,-2.4,28.311259492655555
CCN(CC)c1cc(C)cc2nsnc12,5,-2.28,34.691498872808964
CC(C)N1CCCc2c1ccc1nsnc21,3,-2.42,32.82759220087513
CCCc1c2c(c(CCOCC)c3nsnc13)C1CCC2C1,5,-2.5,19.731912800579337
CCCCc1cc(C(C)C)cc2nsnc12,4,-2.3,44.96697203243119
Cc1c2c(cc3nsnc13)OCCOC2,5,-2.25,-6.40825615815289
CCCc1c2c(cc3nsnc13)CC(C)O2,4,-2.41,11.43348503469497
Cc1cc2nsnc2c(C)c1N(C)C(C)C,7,-2.32,29.510826692091435
CC1Oc2c(c3c(c4nsnc24)CCO3)C1C,4,-2.33,-18.406864023390543
CCc1c(C)c2c(c3nsnc13)OCC2,6,-2.33,5.282830280790268
CCCN(C)c1cccc2nsnc12,3,-2.31,51.719829235973094
COCCOc1cc2nsnc2cc1C,5,-2.36,54.13602609276896
CCCCN(c1cccc2nsnc12)C(C)C,3,-2.26,58.415828452852246
COc1c2c(c3nsnc3c1C)N(C)CC2,7,-2.38,5.416720958046259
CC(C)Cc1c2c(cc3nsnc13)OCC2C,4,-2.4,3.5219209750401266
CC1Cc2cc3nsnc3cc2N(C)C1,3,-2.47,3.085895669984297
CCCCc1ccc(OC(C)C)c2nsnc12,4,-2.23,47.12420012708231
CCC(C)c1c2c(cc3nsnc13)N(C)CN2CC,6,-2.79,1.3478433708612971
CCN1CN(C)c2c1cc1nsnc1c2N(C)C,7,-2.78,4.610081271367523
CCN(C)CCOc1ccc2nsnc2c1,4,-2.28,68.56884414631945
Cc1c2c(cc3nsnc13)COCC2,5,-2.25,-7.058021730986219
Cc1c(C)c(C)c2nsnc2c1C,8,-2.44,13.411302511948712
CCc1cc2c(c3nsnc13)N(C)C(C)C2,5,-2.38,0.10588578598654652
CN(C)c1c2c(cc3nsnc13)OCCO2,3,-2.38,21.606276400392623
CCNc1c2c(c(CC)c3nsnc13)N(C)CN2C,8,-2.55,8.615225820952775
CCC(C)Oc1cc(OC)c2nsnc2c1,4,-2.38,44.54802920142201
CCCOc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.42,11.508065285053096
CCCNc1c2c(c(C(C)C)c3nsnc13)C1CCC2C1,4,-2.56,20.561612759929726
CCCN1CCN(CCC)c2cc3nsnc3cc21,4,-2.71,25.046788993185917
CN(C)c1c2c(cc3nsnc13)C1CCC2CC1,3,-2.37,2.9270984765961585
CCC1Oc2cc3nsnc3c(OC)c2OC1C,6,-2.3,-9.643404989451819
CCCNc1c2c(cc3nsnc13)CC(C)C2,4,-2.43,18.754689841853676
COc1cc2nsnc2c(C)c1C(C)C,6,-2.42,26.8243688687084
CNc1cc2c(c3nsnc13)N(C)CCO2,4,-2.46,4.864430612412013
COC1N(C(C)C)c2cc3nsnc3cc2N1C(C)C,6,-2.65,9.236447754351893
CCOc1c2c(cc3nsnc13)C(C)(C)CO2,4,-2.32,-2.4637204135928203
CCNc1c2c(cc3nsnc13)C(C)CC2,4,-2.42,1.8071663486305012
Cc1c2c(cc3nsnc13)OCCN(C)C2,6,-2.25,6.551125130841079
CNc1cc2c(c3nsnc13)OCC(C)O2,4,-2.41,-16.241205723410218
CCN(C)CCNc1cccc2nsnc12,4,-2.34,54.44498052950597
CCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,8,-2.59,8.922214603959123
CCCOc1ccc2nsnc2c1,2,-2.2,68.24744464136178
CCCOc1ccc(C(C)CC)c2nsnc12,4,-2.32,45.90568966501055
CCOc1cc(NC)c2nsnc2c1OC,6,-2.39,36.3052931456314
Cc1cc2nsnc2c2c1CCCO2,4,-2.35,8.742455817197241
CCN(CC)c1ccc2nsnc2c1C,5,-2.31,36.75976022025407
Cc1c2c(cc3nsnc13)CC(C)O2,4,-2.4,3.2895390552641564
CCN(CC)c1ccc2nsnc2c1OC,5,-2.32,39.88974869175704
CCOc1c(CC)cc2nsnc2c1C,6,-2.29,21.377697137303848
CCCNc1c2c(c(OCC)c3nsnc13)C1CCC2C1,4,-2.45,20.032037985956066
CC(C)CN1CCN(C)c2cc3nsnc3cc21,4,-2.7,33.90550172838994
CCCN1CN(C)c2cc3nsnc3c(N(C)C)c21,7,-2.76,4.4550528363330635
COc1c2c(cc3nsnc13)OC(C)C(C)O2,6,-2.3,-4.739276932744216
CNc1c2c(cc3nsnc13)C(C)(C)CO2,4,-2.42,-3.4098015062579985
CCC(C)c1c2c(c(C)c3nsnc13)C1CCC2CC1,4,-2.52,11.202044142739926
CC(C)COc1c2c(cc3nsnc13)N(C)CN2C,6,-2.65,14.228192147320758
CCOCCN(C)c1cccc2nsnc12,4,-2.32,69.11892078857231
CN(C)CCc1c2c(cc3nsnc13)N(C)CCN2C,8,-2.66,12.878085705493843
Cc1cc2nsnc2c2c1CCC2,4,-2.34,19.687032916946873
CCOc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,6,-2.6,17.327477035654983
CCCOc1cc2nsnc2cc1CCC,4,-2.39,50.78764597560673
CCC(C)N(CC)c1ccc2nsnc2c1,3,-2.43,52.96157668253207
CCc1c2c(cc3nsnc13)C(C)CC2,4,-2.37,-4.811040645645144
CC1COc2c1c(N(C)C)cc1nsnc21,5,-2.35,-5.411469911088158
CCN1CCOc2cc(C)c3nsnc3c21,4,-2.43,13.956501375901627
CCC(C)c1cc2c(c3nsnc13)CC(C)C2,4,-2.34,11.994503946990914
CNc1c(C)c(C(C)C)cc2nsnc12,6,-2.34,25.065341570997884
CCCOc1cc(CC)c2nsnc2c1,4,-2.36,41.94238432330296
COCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,4,-2.39,6.912605928808253
CCCN1CCOc2ccc3nsnc3c21,2,-2.38,21.39964597054013
CCCOc1c(OC)c(C)cc2nsnc12,6,-2.24,33.479328618006996
Cc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,6,-2.44,7.846190990624228
CCOc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,-2.75,14.19538439538308
CCc1c2c(cc3nsnc13)OC(C(C)C)CO2,4,-2.38,5.824492643985376
Cc1c2c(cc3nsnc13)N(C)C(C)C2,5,-2.56,-5.7955687753076255
CCOc1cc(C)c(OCC)c2nsnc12,6,-2.37,25.772043726084544
COc1cc2c(c3nsnc13)C(C)(C)CO2,4,-2.36,-2.520878379421308
COc1cc2nsnc2c2c1C(C)CN2,4,-2.42,-12.606503769154903
CCNc1c2c(c(NC)c3nsnc13)OCCO2,4,-2.47,15.01952366047764
CCC1Cc2c3c(c4nsnc4c2N1)CCC3,4,-2.39,-12.82345303096684
CCCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,6,-2.62,24.64150645092254
CCc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,4,-2.49,27.70072822909466
CCCCc1c2c(c(NCC)c3nsnc13)C1CCC2C1,4,-2.52,20.574794804846405
COc1c(C)c(C)cc2nsnc12,6,-2.28,23.69857560401118
COCCOc1cc2nsnc2cc1OC,5,-2.3,57.56755395327933
CCc1cc(OCC(C)C)c2nsnc2c1,4,-2.32,43.22816519771045
COc1cc(N(C)C)c2nsnc2c1OC,7,-2.34,31.34610024074462
CCc1c2c(cc3nsnc13)COCCO2,5,-2.22,-0.3623767055324998
CCOc1cc(CCOC)c2nsnc2c1,5,-2.34,43.11107573959325
CCNc1c2c(cc3nsnc13)COCC2,5,-2.32,4.520131423014117
CCOc1c2c(c(N(CC)CC)c3nsnc13)C1CCC2C1,5,-2.5,12.663767490410098
CC1CCc2c3c(c4nsnc4c2O1)CCO3,4,-2.4,-16.597132291116512
CC(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,5,-2.4,5.5132327867066095
CC(C)c1ccc2nsnc2c1,2,-2.22,52.93867662797751
CCc1c2c(c3nsnc3c1C)OCC2,6,-2.32,3.0856013766589014
CCNc1cc2c(c3nsnc13)N(C)CCO2,4,-2.47,11.026500994507167
c1c2c(cc3nsnc13)OCCOCCC2,3,-2.21,7.161261953722915
CCc1cc(C)c2nsnc2c1N(C)CC,7,-2.33,29.451586801678904
CCCCc1c(C)ccc2nsnc12,4,-2.27,45.65929956541111
CCc1c(C)c(OC)c2nsnc2c1C,8,-2.33,16.81422696979387
CCCN1CCN(C(C)CC)c2cc3nsnc3cc21,4,-2.73,28.692086483769
CCOc1c2c(c(OCC)c3nsnc13)C1CCC2C1,4,-2.35,6.4802494600125975
CCc1c(OC)c(N(C)C)cc2nsnc12,7,-2.4,27.8241463415064
CCCCc1ccc2nsnc2c1CC,4,-2.28,40.21750183470074
Cc1c(N(C)C)c(N(C)C)cc2nsnc12,8,-2.47,23.3946733105011
CCOCCNc1c2c(c(OC)c3nsnc13)C1CCC2C1,5,-2.43,23.22963592055465
Cc1c2c(c(OCC(C)C)c3nsnc13)C1CCC2C1,4,-2.42,14.467859164351509
COc1c(C)c2c(c3nsnc13)CC(C)O2,6,-2.33,-2.5798237395887327
CCCOc1ccc(OC(C)C)c2nsnc12,4,-2.24,48.18728722289614
CCC(C)Nc1c2c(cc3nsnc13)OCCO2,2,-2.36,34.132432112170775
CC/C([O-])=[N+](\c1c2c(cc3nsnc13)C1CCC2C1)C(C)C,3,-2.26,-4.844837093277244
CCN1CN(CC(C)C)c2c1cc1nsnc1c2C,6,-2.75,9.55125513069442
CCCCc1c2c(c(CC)c3nsnc13)OCCO2,4,-2.45,22.245776629845544
COC1CN(C)c2c1ccc1nsnc21,4,-2.28,-6.561233934529763
COc1c(C)cc(C)c2nsnc12,6,-2.37,23.4140078446351
CCc1cc(NC)c2nsnc2c1OC,6,-2.36,19.637460210879297
CCCc1cc2nsnc2cc1OC(C)C,4,-2.35,51.885120471072675
CCCCc1c2c(c(NC)c3nsnc13)OCCO2,5,-2.48,25.61122570583715
CCCN1CCN(C)c2cc3nsnc3c(NC(C)C)c21,6,-2.67,28.715077135839913
CNc1cc(N(C)C)c(OC)c2nsnc12,7,-2.41,26.0890927815274
CCNc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.43,7.522633047643037
CC1CCc2c1c1c(c3nsnc23)NCC1C,4,-2.37,-26.87699429733399
CCC(C)Nc1cccc2nsnc12,2,-2.35,64.65320975943266
CCc1c2c(c(N(CC)CC)c3nsnc13)C1CCC2C1,5,-2.52,11.262557221006773
CCOc1cc2nsnc2cc1C(C)C,4,-2.36,47.18190450489793
COc1cc(OC(C)C)c(C)c2nsnc12,6,-2.32,30.191195145120137
CN1CCOc2c3c(c4nsnc4c21)CCO3,4,-2.47,-16.179739050130262
CNc1c2c(cc3nsnc13)CC(C)N2C,5,-2.57,-0.924564845783167
Cc1c2c(cc3nsnc13)N(C)CCN2C,6,-2.56,4.76776069814764
CCOc1cc2c(c3nsnc13)OC(CC)C2,4,-2.2,11.460156374243914
CCNc1c2c(c(C(C)CC)c3nsnc13)C1CCC2CC1,4,-2.44,18.753545942400258
CCCN(CC)c1ccc2nsnc2c1C,5,-2.32,41.61686955468312
CCc1c2c(c(CC)c3nsnc13)OCC2,6,-2.47,2.3935986017684896
CCN(C)c1c(C(C)C)ccc2nsnc12,5,-2.28,39.35344558362573
CCCc1c(C)cc2nsnc2c1OCC,6,-2.28,32.31834575617075
CCOc1cc(CC)c(C)c2nsnc12,6,-2.23,25.134021798609595
CC1CCOc2cc3nsnc3cc21,2,-2.27,-8.292447680915014
CCN1CCc2cc3nsnc3c(C)c21,5,-2.55,7.598328335336795
COc1cc2c(c3nsnc13)N(C)CCC2,5,-2.4,19.117662513020683
