SMILES,Complexity,Ered_ag,syba_score
CC1Cc2c(c3c(c4nsnc24)OCCC3)O1,4,-2.4,-9.063337632501701
CCC1CN(C)c2ccc3nsnc3c21,3,-2.35,4.658198447466893
CC(C)c1cc2nsnc2c2c1CCO2,4,-2.27,8.744897392455965
CCN(c1c2c(cc3nsnc13)C1CCC2CC1)C(C)C,3,-2.42,10.85467701008741
CCCN1CCN(C)c2cc3nsnc3cc21,4,-2.7,31.786063863367463
CCCOCCc1c2c(cc3nsnc13)C1CCC2CC1,3,-2.39,15.361873247687864
COc1cc(N(C)C(C)C)cc2nsnc12,5,-2.47,38.2196753028023
CCC1Oc2ccc3nsnc3c2OC1C,3,-2.28,0.4581282508144744
CCc1c2c(cc3nsnc13)N(C)CCO2,4,-2.55,11.417671769155012
CC1CN(C(C)C)c2cc3nsnc3cc21,3,-2.53,6.63585107651362
CCCc1cc(OC)c(NC)c2nsnc12,6,-2.38,31.896372835237603
CCc1cc2nsnc2c(N(C)C)c1OC,7,-2.33,23.22529292640871
CCCc1cc2nsnc2c2c1OCC2,4,-2.32,10.43408263403071
CCC(C)Oc1cc(OC)cc2nsnc12,4,-2.29,42.935121168584246
CCC(C)c1ccc(C(C)C)c2nsnc12,4,-2.36,32.76544244692052
Cc1c2c(c3nsnc3c1C)OCC2C,6,-2.32,-16.328708730602024
CCc1cc(C)c2nsnc2c1NC,6,-2.39,28.554138026542883
CN(C)c1c2c(cc3nsnc13)CCO2,5,-2.4,4.504115614109423
COc1cc(C)c2nsnc2c1N(C)C,7,-2.27,30.337722182959002
Cc1ccc(N(C)CC(C)C)c2nsnc12,5,-2.41,43.52288399715201
c1c2c(cc3nsnc13)C1CCC2CC1,4,-2.33,4.537882467142591
CCCOCCN(C)c1c2c(cc3nsnc13)C1CCC2C1,4,-2.44,14.127838820730146
CCC(C)c1c2c(cc3nsnc13)OC(C)CO2,4,-2.4,-10.866621061170825
CCN1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],6,-2.39,2.835028965702572
CCOc1cc2nsnc2c(OC)c1OC,6,-2.3,35.222550400673676
CCCNc1c2c(c(CCC)c3nsnc13)C1CCC2CC1,4,-2.49,26.49464763031719
CN(C)c1cc2nsnc2c2c1CCCN2,5,-2.45,4.170203285204286
CNc1c(N(C)C(C)C)ccc2nsnc12,5,-2.32,49.26410283891778
CCc1c2c(cc3nsnc13)N(C)C(C)C2,5,-2.56,-0.4789491139286697
CCOc1c2c(c(CCOC)c3nsnc13)C1CCC2CC1,5,-2.37,22.978375274296557
COCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,7,-2.57,26.66276407071539
CCC(C)Nc1c2c(cc3nsnc13)CCC2,4,-2.32,30.550482360706056
CCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,6,-2.47,16.683415145392097
CCN1CCN(CC)c2c1cc1nsnc1c2OC(C)C,6,-2.6,19.342063631091687
CC1CCc2ccc3nsnc3c21,2,-2.27,4.44599369111811
CCc1ccc(NC)c2nsnc12,4,-2.38,28.78949726689979
CCCOc1c(CC)c(C)cc2nsnc12,6,-2.28,34.44494306250212
CC(C)OCCNc1c2c(cc3nsnc13)OCCO2,4,-2.39,40.80566846719987
Cc1cc2nsnc2c2c1OCC2C,4,-2.34,-14.517981956464892
CNc1c2c(cc3nsnc13)CCCN2C,5,-2.43,14.649079363819336
CCCc1c2c(c(OC)c3nsnc13)C1CCC2CC1,4,-2.39,14.988686118993344
CC1COc2c(cc(C(C)C)c3nsnc23)O1,4,-2.34,-11.409316897613971
COc1c(C)c2c(c3nsnc13)CCN2C,7,-2.37,5.704404472774177
CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2C1,5,-2.48,17.139777995315242
CCN1CN(C)c2c1cc1nsnc1c2CC(C)C,6,-2.77,10.03449691989694
CCCc1c(C)c(CC)cc2nsnc12,6,-2.36,22.292981793077647
CCNc1c2c(c(N(C)C)c3nsnc13)OCCO2,5,-2.47,23.261303349578395
COCCN1CCN(C)c2c1cc1nsnc1c2C,7,-2.55,22.165480744856126
CC(C)CN1CCN(C)c2cc3nsnc3c(N(C)C)c21,7,-2.6,27.048805607594986
COc1c2c(cc3nsnc13)N(C)C(OC)N2C,8,-2.58,-1.1646184612653288
COc1cc2nsnc2cc1C(C)C,4,-2.35,39.21995176781595
CCCc1cc2c(c3nsnc13)NCCO2,3,-2.4,-8.955105283135035
CCNc1c(C)c(N(C)C)cc2nsnc12,7,-2.39,30.61921624145339
CCCN1CN(C)c2c1c(C)c1nsnc1c2OC,8,-2.66,5.807370226082535
C1Cc2c(c3c(c4nsnc24)OCC3)O1,4,-2.31,-4.249521631471005
CC1COc2c(c3c(c4nsnc24)CCO3)O1,4,-2.4,-28.234763535806184
COc1c2c(c(NCC(C)C)c3nsnc13)C1CCC2CC1,4,-2.4,26.170610632548083
COc1c2c(c(OC)c3nsnc13)C1CCC2C1,4,-2.33,2.2480524266293114
CCOc1c2c(c(OC)c3nsnc13)OC(C)CO2,6,-2.28,-7.316234905770141
Cc1ccc(OCC(C)C)c2nsnc12,4,-2.3,46.980116889192644
CNc1c(C)cc(N(C)C)c2nsnc12,7,-2.37,28.641495806553703
CCOc1c(OCC(C)C)ccc2nsnc12,4,-2.16,49.642948255053966
CCOc1ccc2nsnc2c1CC(C)C,4,-2.3,53.01150863516903
CCc1c(OC)c(OC)cc2nsnc12,6,-2.39,27.472360540215952
CCc1c2c(cc3nsnc13)N(C)CC2,5,-2.56,10.40088018340977
CNc1cc(OC)c(C(C)C)c2nsnc12,6,-2.49,27.710690914464454
COc1c(C(C)C)cc(C)c2nsnc12,6,-2.16,32.05641104808318
CCC(C)N1CCc2ccc3nsnc3c21,3,-2.4,23.29793386418407
CCc1c2c(c(OC)c3nsnc13)CCO2,6,-2.39,6.6210563985378545
CCC(C)c1c2c(cc3nsnc13)C1CCC2C1,2,-2.46,-4.382979254122514
CCCNc1c(C)c(OC)cc2nsnc12,6,-2.46,39.933865725365834
CN1CCNc2c1ccc1nsnc21,2,-2.41,3.8084953006237203
CCOc1c2c(c(NC)c3nsnc13)N(C)CCN2C,8,-2.51,13.56454771833735
CNc1c(OC)c(C)c(OC)c2nsnc12,8,-2.33,17.41549106091094
CCc1c(C)cc2nsnc2c1N(C)C,7,-2.32,28.34215959063393
CCCOc1cc(CC)cc2nsnc12,4,-2.24,38.657963961730175
CCCN1CCN(C)c2c1c(NC)c1nsnc1c2C,8,-2.47,9.733547188458662
COc1cc2c(c3nsnc13)CCCO2,4,-2.39,14.219892464010362
Cc1ccc2nsnc2c1OCC(C)C,4,-2.32,48.75875410916056
Cc1cc2c(c3nsnc13)CC(C)CO2,4,-2.38,-1.6349174551457748
CCCCOCCc1c2c(cc3nsnc13)C1CCC2C1,3,-2.43,19.16057731529448
C1Cc2c3c(c4nsnc4c2N1)OCCO3,3,-2.38,-13.637364660027725
CCCC1COc2cc(C)c3nsnc3c2O1,4,-2.33,17.239830590532453
COc1cc2nsnc2c2c1CCOC2,5,-2.33,3.755298420436154
CCCc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,-2.83,14.571672550434602
COc1cc(N(C)C(C)C)c2nsnc2c1,5,-2.41,41.23486158156557
COc1c(C)cc(NC(C)C)c2nsnc12,6,-2.36,35.75386525370123
CC1Oc2cc3nsnc3cc2C1C,2,-2.33,-1.4451924013586592
Cc1cc2nsnc2c2c1OCC2,4,-2.33,0.9263021848311255
CCCc1c2c(cc3nsnc13)OC(C)C2,4,-2.41,2.1042544630552014
CCC1Cc2cc3nsnc3cc2CCO1,3,-2.23,12.437257389593608
CCN(C)c1c(OC)c(C)cc2nsnc12,7,-2.38,29.23703639406149
CCCOc1c2c(cc3nsnc13)OCC2C,4,-2.33,4.684454344708591
CCOCCc1c2c(cc3nsnc13)N(C)CCN2C,7,-2.53,21.223207168377172
CCOc1cc(C(C)CC)c2nsnc2c1,4,-2.3,39.663753872579434
CC(C)Cc1c2c(c(N(C)C)c3nsnc13)C1CCC2CC1,5,-2.49,22.430765948126474
CCOc1ccc2nsnc2c1NC(C)C,4,-2.36,56.37774964411122
CCN(C)c1cc(C(C)C)c2nsnc2c1,5,-2.49,32.74703842541934
CCCCc1c2c(c(CC)c3nsnc13)N(C)CCN2C,8,-2.53,18.535054716032054
CCCc1c2c(cc3nsnc13)N(CC)CN2C,6,-2.77,5.575613485991468
CC(C)Cc1c(C(C)C)ccc2nsnc12,4,-2.32,42.686659968700724
CCC(C)Nc1cc(C)c(C)c2nsnc12,6,-2.44,40.92913585564668
COCCc1cccc2nsnc12,3,-2.2,54.45013267991104
CCN1c2cc3nsnc3cc2CC1C,3,-2.53,11.664898287092777
CCC(C)c1c2c(c(NC)c3nsnc13)C1CCC2CC1,4,-2.49,15.579477085209184
CCc1c2c(cc3nsnc13)CCO2,4,-2.4,2.769125263330359
Cc1cc2c(c3nsnc13)CCCCN2C,5,-2.4,18.322356929716147
CCCc1cc2nsnc2cc1CCOC,5,-2.28,32.012918108293334
CCOc1c2c(c(C)c3nsnc13)OCC(CC)O2,6,-2.37,4.188630498812394
COc1c2c(c(CCN(C)C)c3nsnc13)C1CCC2CC1,6,-2.36,15.36053602412979
CCc1cc2c(c3nsnc13)OCCC2,4,-2.35,7.785390327349678
CNc1cc2c(c3nsnc13)OC(C)C2,4,-2.34,5.905554268455245
CCOc1cc(NC)c2nsnc2c1C,6,-2.46,30.76118160750716
CCc1cc(OC(C)CC)c2nsnc2c1,4,-2.27,38.93348027597694
CCCc1c2c(c(CCC)c3nsnc13)C1CCC2C1,4,-2.5,8.465981296573668
COc1c2c(cc3nsnc13)CCN2C,5,-2.45,5.389451780496618
CCCCOc1cc2nsnc2cc1OCC,4,-2.32,62.287007800536266
CCc1c2c(c(N(C)CCOC)c3nsnc13)C1CCC2C1,6,-2.48,21.381998847352655
CCCCN1CCN(C)c2c1c(C)c1nsnc1c2CC,8,-2.59,17.38940292975538
CC(C)OCCc1c2c(cc3nsnc13)OCCO2,3,-2.36,30.53669518319857
CC(C)N1CCCc2cc3nsnc3cc21,3,-2.47,29.52579720009687
COc1c2c(c(OC)c3nsnc13)OCCO2,4,-2.26,13.731949367926275
CCNc1c2c(cc3nsnc13)C(CC)CO2,4,-2.42,-3.2813559724369554
CCCN(CC)c1ccc2nsnc2c1,3,-2.19,60.77180631019204
CN(C)c1cc2c(c3nsnc13)OCC2,5,-2.31,7.8595245602584285
CCNc1c2c(c(C)c3nsnc13)N(C)CCN2C,8,-2.5,9.77516709648188
CCc1c2c(cc3nsnc13)N(C)CCN2CC,6,-2.57,14.036049118266664
CNc1cc(N(C)C)c(C)c2nsnc12,7,-2.46,24.345401555675807
CCCOc1c2c(c(C)c3nsnc13)C1CCC2CC1,4,-2.31,15.491864296606758
CCCc1cc(C)c(CCC)c2nsnc12,6,-2.37,28.40541651485687
Cc1c2c(c(CC(C)C)c3nsnc13)C1CCC2CC1,4,-2.46,15.938774608447845
CCOc1c(OC)c(C)c(C)c2nsnc12,8,-2.28,18.96026019636251
CNc1c(C)c(OC)c(C)c2nsnc12,8,-2.4,17.127808988461236
CNc1c2c(c(C(C)C)c3nsnc13)OCCO2,4,-2.5,17.811574930660786
CCCc1c(C)cc(OC)c2nsnc12,6,-2.35,32.10608055370172
COc1cc2nsnc2c(OC(C)C)c1C,6,-2.38,32.95338443838719
CN(C)c1cc2c(c3nsnc13)CCC2,5,-2.39,20.791950372461336
CCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,-2.55,14.181612294175443
Cc1cc2c(c3nsnc13)CCCO2,4,-2.38,14.29778184557142
CCC(C)Oc1cccc2nsnc12,2,-2.16,54.30273314648107
CCC1COc2cc(OC)c3nsnc3c21,4,-2.35,0.8281988478065802
CCOc1c2c(c(CC)c3nsnc13)OC(C)CO2,6,-2.37,-4.578985000315248
CCC(C)Oc1c(C)c(C)cc2nsnc12,6,-2.31,32.99997095209648
COc1cc2nsnc2c2c1OCCC2,4,-2.48,9.973449803285568
CCC(C)Nc1c2c(cc3nsnc13)N(CC)CCN2C,6,-2.64,22.85184379516506
CCOc1cc2nsnc2c(C)c1OCC,6,-2.39,31.821961131989774
CN(C)c1cc2nsnc2c2c1CCN2C,6,-2.45,10.289632816770034
CCN(CC)c1cc(NC)c2nsnc2c1,5,-2.6,32.17035951705691
Cc1cc(OC(C)C)c2nsnc2c1C,6,-2.28,30.389770856645416
COC1COc2c(C)cc3nsnc3c21,5,-2.27,-14.65839199884049
CCOc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2C1,5,-2.44,16.625588639856634
COc1c2c(cc3nsnc13)OC(C)CC2,4,-2.28,-1.7136194996037386
CCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,6,-2.61,16.81003136423159
CCN1CCc2c1ccc1nsnc21,3,-2.33,21.999031064098588
CCCCOc1ccc(OCC)c2nsnc12,4,-2.23,53.675380025241495
CCC(C)c1cc(C)c(NC)c2nsnc12,6,-2.4,32.673434796258405
COCCOc1cccc2nsnc12,3,-2.22,65.42824236529172
CCOc1cc2c(c3nsnc13)NC(CC)C2,4,-2.28,-8.210063344263379
Cc1c(N(C)C)cc2nsnc2c1N(C)C,8,-2.42,23.3946733105011
COc1cc(N(C)C)c2nsnc2c1C,7,-2.41,29.17304697183933
CCOc1cc(NC)c2nsnc2c1NC,6,-2.45,31.08092619641369
CCN(C)c1c2c(c(N(C)CC)c3nsnc13)C1CCC2C1,6,-2.57,7.264175924258412
CCc1c2c(c(N(C)CC)c3nsnc13)C1CCC2CC1,5,-2.45,14.832832796894978
CCC1Cc2c(C(C)C)cc3nsnc3c2N1,4,-2.35,-5.8470265783464015
CCCOc1c2c(cc3nsnc13)N(CC)CCN2C,6,-2.51,18.21350482674617
CCCN1CN(C)c2cc3nsnc3c(OC(C)C)c21,6,-2.66,9.285162440070891
CCOc1c(OC)cc(OC)c2nsnc12,6,-2.24,28.32507227176026
CCCc1cccc2nsnc12,2,-2.22,51.57983374104685
CNc1cc(OCCOC)cc2nsnc12,5,-2.45,49.51733944988654
CC1COc2cc3nsnc3c(N(C)C)c2O1,6,-2.38,-6.845699432478936
CCCc1cc(C)c2nsnc2c1NC,6,-2.32,29.842416189332845
CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C,8,-2.58,7.073996340850885
CCc1c2c(c(OC)c3nsnc13)OCCO2,4,-2.35,16.002887763215334
CCc1cc(OC)c2nsnc2c1,4,-2.31,32.35233936807017
CCOc1cc2c(c3nsnc13)OCCN2C,4,-2.33,13.808565751073852
CCCCc1cc(OC)c2nsnc2c1,4,-2.31,44.97960221151501
COc1c2c(cc3nsnc13)OCCN2C,4,-2.38,5.003515450969602
CCNc1cc(N(C)C)c(C)c2nsnc12,7,-2.46,31.200620560596644
CCOc1c2c(cc3nsnc13)N(C)CN2CC(C)C,6,-2.77,11.199629045352566
CCc1ccc(N(CC)CC)c2nsnc12,5,-2.44,35.08301139920154
CCCN1CC(C)Cc2cc3nsnc3cc21,3,-2.49,14.14804872459788
CNc1c2c(cc3nsnc13)N(C)C(OC)N2C,8,-2.72,1.4662095507620017
CCCN(C)c1c(C)cc(C)c2nsnc12,7,-2.34,31.12757505405515
CCCOc1c(C)cc(OC)c2nsnc12,6,-2.28,36.5565213240018
CCCN(C)c1ccc(OC)c2nsnc12,5,-2.34,42.42204279726292
CCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,8,-2.49,6.991429560582137
CCc1c(OC)ccc2nsnc12,4,-2.27,37.519630785354686
CCc1cc2nsnc2c2c1OCC(C)O2,4,-2.34,-12.410703105624515
c1cc2nsnc2c2c1CCCO2,2,-2.29,15.465426275110188
Cc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,6,-2.45,0.9940440589445583
CC(C)COc1c2c(cc3nsnc13)OCCO2,3,-2.29,33.473463125656416
CCC1COc2cc3nsnc3cc21,2,-2.32,-4.483719989299618
CC1Cc2c3c(c4nsnc4c2C1)OCCC3,4,-2.39,-3.737286001110289
CCCc1cc(OC(C)C)c2nsnc2c1,4,-2.23,42.10454156608483
CNc1c2c(c(N(C)C(C)C)c3nsnc13)C1CCC2CC1,5,-2.46,18.344034480806872
CNc1c(CCOC)ccc2nsnc12,5,-2.33,45.62996740993975
CCCNc1cc2c(c3nsnc13)OCC2,4,-2.34,16.151115800214416
CCCC1Oc2cc3nsnc3cc2OC1C(C)CC,4,-2.33,-0.33661910956710117
CC(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,-2.65,15.178779453952917
CCCCOc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.33,17.612896502028224
CCC1Cc2c(cc3nsnc3c2C)N1C,5,-2.65,0.3601165852967474
CCCN(c1ccc2nsnc2c1)C(C)C,3,-2.42,57.10126715078616
CCC(C)c1cc(OC)c(C)c2nsnc12,6,-2.37,33.45498023998023
CCOc1c2c(cc3nsnc13)OC(CC)C2,4,-2.35,10.332374024047855
Cc1cc(OCC(C)C)c2nsnc2c1C,6,-2.27,37.53920696039762
CCCN1CCN(C)c2c1ccc1nsnc21,3,-2.44,23.700077703227045
CCN1CCOc2cc3nsnc3cc21,2,-2.51,22.957647593361376
CCC1Cc2c(ccc3nsnc23)O1,2,-2.25,11.267234128429735
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.18,-1.3696798195437485
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,-2.22,-15.267836473378136
[O-]C1=[NH+]c2c(ccc3nsnc23)CC1,2,-2.09,18.237669066732902
CCCCC1COc2c(ccc3nsnc23)O1,2,-2.27,20.065010015035103
CC1Oc2ccc3nsnc3c2C1C,2,-2.26,1.6427759831608728
CCCc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.4,6.370814027808851
CC(C)CC1COc2c(ccc3nsnc23)O1,2,-2.27,17.349254369092222
CC1(C)COc2ccc3nsnc3c21,2,-2.26,6.257261710925501
CCCC1COc2cc3nsnc3cc2O1,2,-2.29,15.171934131258492
CCC(C)c1c2c(cc3nsnc13)OCCO2,2,-2.39,23.594830750647493
Cc1cccc2nsnc12,2,-2.21,39.93448291729921
CCCCc1ccc2nsnc2c1,2,-2.22,65.05674935443726
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,-2.23,-13.98577760541173
CCN1CCOc2ccc3nsnc3c21,2,-2.35,18.271231213969006
CC1COc2c1ccc1nsnc21,2,-2.21,-7.640753793912872
CC1COc2cc3nsnc3cc21,2,-2.32,-13.228369502562266
CCC1COc2cc3nsnc3cc2O1,2,-2.29,7.506028290438547
CCC(C)Oc1ccc2nsnc2c1,2,-2.29,65.13530104011782
[O-]C1=[NH+]c2c(ccc3nsnc23)CCC1,2,-2.11,21.478354861107924
CCc1c2c(cc3nsnc13)OCCO2,2,-2.36,18.48498736169021
CCC1Cc2ccc3nsnc3c2[NH+]=C1[O-],2,-2.1,10.873843006570322
CC1COc2ccc3nsnc3c2C1,2,-2.31,2.0979634981971715
CCCC/C([O-])=[NH+]\c1cccc2nsnc12,2,-2.04,35.690994911754686
CCCCNc1cccc2nsnc12,2,-2.34,66.36235784738558
CCC(C)N1CCOc2c1ccc1nsnc21,2,-2.41,26.61612591348387
CC/C([O-])=[NH+]\c1cccc2nsnc12,2,-2.05,28.976855523320108
c1c2c(cc3nsnc13)OCC2,2,-2.33,12.986733246400535
CNc1cccc2nsnc12,2,-2.34,46.1811086603014
c1cc2nsnc2c2c1OCCO2,1,-2.26,25.987599166270282
CCC1Cc2cc3nsnc3cc2O1,2,-2.34,16.96290718562372
Cc1c2c(cc3nsnc13)C1CCC2C1,2,-2.43,-11.38552025067968
CC(C)N1CCOc2cc3nsnc3cc21,2,-2.49,20.628853505057855
c1cc2nsnc2c2c1CCN2,2,-2.3,2.046296747259431
CC(C)N1CCOc2c1ccc1nsnc21,2,-2.39,24.435599198140388
c1cc2nsnc2c2c1OCCCC2,2,-2.3,11.889112323204595
CC(C)Cc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.4,10.345531915384633
CC(C)COc1cccc2nsnc12,2,-2.26,61.26275498425726
CC(C)C1COc2c(ccc3nsnc23)O1,2,-2.27,13.318181229295222
CCOc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.42,5.994525872757331
CC(C)CNc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.43,18.610579315840017
CC1CCOc2ccc3nsnc3c21,2,-2.32,-0.9667914440539553
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,-2.15,15.030172404684016
CC1CCc2cc3nsnc3cc21,2,-2.3,-5.25373109472442
COc1cccc2nsnc12,2,-2.24,45.85173749047096
CCc1ccc2nsnc2c1,2,-2.22,54.347119501444055
CC(C)Nc1c2c(cc3nsnc13)C1CCC2C1,2,-2.48,2.4439106626332587
CCC(C)Oc1c2c(cc3nsnc13)C1CCC2C1,2,-2.38,1.0719434836601225
CCC1CNc2c1ccc1nsnc21,2,-2.31,-9.567523792341584
CCOc1cccc2nsnc12,2,-2.24,54.596435870580926
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,-2.22,-11.875099457085643
c1cc2nsnc2c2c1CCCCO2,2,-2.22,8.93589456544706
CC1COc2ccc3nsnc3c2O1,2,-2.27,-1.0930158617919188
CCC(C)/C([O-])=[NH+]\c1cccc2nsnc12,2,-2.01,33.097940259737165
C1COc2c(c3c(c4nsnc24)OCCO3)O1,2,-2.39,4.903430660720069
c1cc2nsnc2c2c1CCO2,2,-2.21,13.94969740567713
CCCCN1CCOc2ccc3nsnc3c21,2,-2.38,28.66920458314224
CC1CNc2c(ccc3nsnc23)C1,2,-2.37,-15.55981457383086
CCc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.45,2.983871921844455
c1cc2nsnc2c2c1CCCC2,2,-2.3,34.22159932436967
c1c2c(cc3nsnc13)CCCC2,2,-2.25,26.171459180165524
CC(C)Cc1c2c(cc3nsnc13)OCCO2,2,-2.37,25.84664735523038
CCCC1COc2c(ccc3nsnc23)O1,2,-2.27,15.19379224487705
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.2,-2.262708273461079
CC1CCC([O-])=[NH+]c2c1ccc1nsnc21,2,-2.11,6.676015083484441
CCC(C)C1COc2cc3nsnc3cc2O1,2,-2.3,9.165543308048404
CCC1CC([O-])=[NH+]c2c1ccc1nsnc21,2,-2.09,5.956873156793799
CC1CCc2c1ccc1nsnc21,2,-2.25,0.6314622074874283
CN1CCOc2cc3nsnc3cc21,2,-2.48,24.257879660862525
CCCCNc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.43,19.239635520423736
CC1COc2cc3nsnc3cc2C1,2,-2.27,-2.429793425449838
CC(C)COc1ccc2nsnc2c1,2,-2.2,71.95171089612344
CC(C)CC1COc2cc3nsnc3cc2O1,2,-2.3,17.327381832604072
CCC(C)Oc1c2c(cc3nsnc13)OCCO2,2,-2.32,28.76213920750667
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,-2.16,20.3267822676182
CC1Cc2cc3nsnc3cc2O1,2,-2.34,23.86933764639009
CC(C)Oc1cccc2nsnc12,2,-2.16,50.96381641813269
CC1(C)CNc2c1ccc1nsnc21,2,-2.3,-11.037965256948542
CC1CCc2c(ccc3nsnc23)O1,2,-2.31,3.054700170049733
CCC1COc2c1ccc1nsnc21,2,-2.21,1.3815130329307694
CCOc1c2c(cc3nsnc13)C1CCC2C1,2,-2.36,-3.617865310867234
CC(C)C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,2,-2.16,20.30012527143505
CCC(C)c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.43,5.6088014496767125
CC(C)Oc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.34,7.757208080333987
CC(C)c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.42,3.129622251458375
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2CC1,2,-2.19,-5.655445289753569
c1cc2nsnc2c2c1CCCCN2,2,-2.29,0.8873278514311407
CC1CCc2ccc3nsnc3c2O1,2,-2.31,2.4407455388145607
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)C1CCC2C1,2,-2.23,-7.271638216977153
CN1CCOc2ccc3nsnc3c21,2,-2.34,10.810189368631065
CC(C)C/C([O-])=[NH+]\c1cccc2nsnc12,2,-2.03,35.66433791557155
CCC(C)C1COc2ccc3nsnc3c2O1,2,-2.27,11.758429235277676
C1COc2c3c(c4nsnc4c2N1)OCCO3,2,-2.44,-20.825987500080746
CCC1Cc2ccc3nsnc3c2O1,2,-2.22,16.329183712221287
CCCCC1COc2ccc3nsnc3c2O1,2,-2.27,27.248875416555844
CCC(C)Nc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.44,15.453255630646293
CCCCc1c2c(cc3nsnc13)C1CCC2CC1,2,-2.45,12.721038264934084
CC1CC([O-])=[NH+]c2c(ccc3nsnc23)C1,2,-2.11,13.537679604225115
COc1ccc2nsnc2c1,2,-2.19,53.04222423422041
c1ccc2nsnc2c1,0,-2.14,30.64013319172032
C/C([O-])=[NH+]\c1cccc2nsnc12,2,-2.03,27.694796655353695
